feature,file_name,branch,attack_family,attack_subtype,dtype,missing_count_sample,missing_ratio_sample,unique_values_sample
q1,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,48
min_e,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,35
var_e,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,695
q1_e,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,48
sum_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,509
min_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,15
max_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,36
med_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,85
average_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,509
var_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,528
q3_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,73
q1_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,23
iqr_p,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,82
l3_ip_dst_count,DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,float64,0,0.0,35
stream,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,87
src_mac,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,53
dst_mac,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,45
src_ip,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,164,0.0054666666666666665,70
dst_ip,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,164,0.0054666666666666665,72
src_port,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,118
dst_port,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,92
inter_arrival_time,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,30000
time_since_previously_displayed_frame,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,1713
port_class_dst,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,4
l4_tcp,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,2
l4_udp,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,2
ttl,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,27
eth_size,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,62
tcp_window_size,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,43
payload_entropy,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,143
handshake_version,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,2
handshake_cipher_suites_length,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,3
handshake_ciphersuites,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,1
handshake_extensions_length,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,3
tls_server,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,2
handshake_sig_hash_alg_len,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,2
http_request_method,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,1
http_host,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,1
http_response_code,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,1
user_agent,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,1
dns_server,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,16
dns_query_type,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,29939,0.9979666666666667,3
dns_len_qry,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,14
dns_interval,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,46
dns_len_ans,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,8
device_mac,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,54
eth_src_oui,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,24
eth_dst_oui,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,25
payload_length,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,59
highest_layer,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,13
http_uri,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,1
http_content_len,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,1
http_content_type,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,object,0,0.0,1
icmp_type,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,4
icmp_checksum_status,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,2
icmp_data_size,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,2
jitter,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,2847
stream_1_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,1916
stream_1_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,9876
stream_1_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,160,0.005333333333333333,10289
src_ip_1_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,3791
src_ip_1_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,12899
src_ip_1_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,336,0.0112,23329
src_ip_mac_1_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,3791
src_ip_mac_1_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,12901
src_ip_mac_1_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,281,0.009366666666666667,23330
channel_1_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,3791
channel_1_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,12901
channel_1_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,160,0.005333333333333333,23324
stream_jitter_1_sum,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,22594
stream_jitter_1_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29768
stream_jitter_1_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,218,0.007266666666666667,29771
stream_5_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,8322
stream_5_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,12762
stream_5_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,94,0.0031333333333333335,13011
src_ip_5_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,16461
src_ip_5_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,20435
src_ip_5_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,243,0.0081,26470
src_ip_mac_5_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,16461
src_ip_mac_5_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,20438
src_ip_mac_5_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,117,0.0039,26472
channel_5_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,16461
channel_5_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,20444
channel_5_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,93,0.0031,26470
stream_jitter_5_sum,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,26639
stream_jitter_5_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29845
stream_jitter_5_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,163,0.005433333333333333,29830
stream_10_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,14921
stream_10_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,16750
stream_10_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,16761
src_ip_10_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,29441
src_ip_10_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,26355
src_ip_10_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,234,0.0078,29623
src_ip_mac_10_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
src_ip_mac_10_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26361
src_ip_mac_10_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,107,0.0035666666666666668,29628
channel_10_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
channel_10_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26417
channel_10_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,80,0.0026666666666666666,29675
stream_jitter_10_sum,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29758
stream_jitter_10_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29896
stream_jitter_10_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,157,0.005233333333333334,29843
stream_30_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,14921
stream_30_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,16750
stream_30_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,16761
src_ip_30_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,29441
src_ip_30_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,26355
src_ip_30_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,234,0.0078,29623
src_ip_mac_30_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
src_ip_mac_30_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26361
src_ip_mac_30_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,107,0.0035666666666666668,29628
channel_30_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
channel_30_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26417
channel_30_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,80,0.0026666666666666666,29675
stream_jitter_30_sum,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29758
stream_jitter_30_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29896
stream_jitter_30_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,157,0.005233333333333334,29843
stream_60_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,14921
stream_60_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,16750
stream_60_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,16761
src_ip_60_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,29441
src_ip_60_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,164,0.0054666666666666665,26355
src_ip_60_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,234,0.0078,29623
src_ip_mac_60_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
src_ip_mac_60_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26361
src_ip_mac_60_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,107,0.0035666666666666668,29628
channel_60_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,29441
channel_60_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,26417
channel_60_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,80,0.0026666666666666666,29675
stream_jitter_60_sum,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29758
stream_jitter_60_mean,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,87,0.0029,29896
stream_jitter_60_var,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,157,0.005233333333333334,29843
ntp_interval,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,2
most_freq_spot,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,int64,0,0.0,25
min_et,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,43
q1,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,35
min_e,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,43
var_e,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,334
q1_e,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,35
sum_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,250
min_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,24
max_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,32
med_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,79
average_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,250
var_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,255
q3_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,25
q1_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,28
iqr_p,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,22
l3_ip_dst_count,DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,float64,0,0.0,49
stream,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,125
src_mac,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,56
dst_mac,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,52
src_ip,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,355,0.011833333333333333,88
dst_ip,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,355,0.011833333333333333,99
src_port,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,158
dst_port,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,148
inter_arrival_time,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,30000
time_since_previously_displayed_frame,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,2965
port_class_dst,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,4
l4_tcp,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,2
l4_udp,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,2
ttl,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,38
eth_size,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,84
tcp_window_size,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,70
payload_entropy,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,242
handshake_version,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,2
handshake_cipher_suites_length,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,4
handshake_ciphersuites,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,1
handshake_extensions_length,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,4
tls_server,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,5
handshake_sig_hash_alg_len,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,4
http_request_method,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,1
http_host,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,1
http_response_code,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,1
user_agent,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,1
dns_server,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,18
dns_query_type,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,29847,0.9949,2
dns_len_qry,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,15
dns_interval,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,135
dns_len_ans,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,8
device_mac,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,58
eth_src_oui,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,26
eth_dst_oui,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,29
payload_length,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,79
highest_layer,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,15
http_uri,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,1
http_content_len,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,1
http_content_type,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,object,0,0.0,1
icmp_type,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,5
icmp_checksum_status,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,2
icmp_data_size,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,int64,0,0.0,3
jitter,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,125,0.004166666666666667,4849
stream_1_count,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,1104
stream_1_mean,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,12866
stream_1_var,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,284,0.009466666666666667,13888
src_ip_1_count,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,355,0.011833333333333333,1448
src_ip_1_mean,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,355,0.011833333333333333,8295
src_ip_1_var,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,675,0.0225,23141
src_ip_mac_1_count,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,1448
src_ip_mac_1_mean,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,0,0.0,8296
src_ip_mac_1_var,DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,float64,456,0.0152,23143
